_id,question_title,question_content,question_datetime,answer1_content,answer1_datetime,answer2_content,answer2_datetime,answer3_content,answer3_datetime
65dd8fea5bf02f695c36f393,통풍 증상이 어떻게 되나요??, 통풍 증상이 어떻게 되나요??\n 통풍도 종류가있다고들었는데... ㅠ\n 증상이랑 어떤종류가있는지 답변 부탁드려요!!,작성일\n2013.12.06,"안녕하세요?\n\n통풍의 발병은 대부분 급성 통풍 발작부터 시작합니다.\n\n엄지발가락 부위에 통증이 나타나는 경우가 가장 많으며 팔꿈치, 발목, 무릎 관절에서도 발생합니다.\n\n잠을 깰 정도의 격심한 통증을 호소하나 발작이 지나간 후 수주 혹은 수개월 동안 씻은 듯이 아무 증상이 없는 것이 특징입니다.\n\n만성으로 진행되면 요산 결정체가 모여 관절과 관절주위 조직, 팔꿈치 등 여러 곳에 통풍 결절이 생기게 됩니다.\n\n이는 연골과 뼈가 파괴하고 신장에 결석을 만들거나 신장 기능을 떨어뜨릴 수도 있기 때문에 초기에 이러한 만성화를 예방하는 것이 중요합니다.\n 평소 고퓨린 함유 식품인 육류의 내장 부위 (뇌, 신장, 심장, 간)육즙, 등 푸른 생선류(정어리, 청어, 멸치, 고등어 등)는 주의해서 제한해야 합니다.\n 단백질은 두부, 달걀, 우유, 살코기, 흰살 생선 등을 이용하여 섭취합니다.\n\n소변으로 요산이 잘 배설될 수 있도록 1일 2L 이상 수분을 충분히 섭취하도록 합니다.\n\n알코올은 요산의 합성을 촉진시키고 배설을 억제하므로 마시지 않도록 합니다.\n\n지방 섭취가 많은 경우 요산 배설이 방해될 수 있으므로 지나치게 기름기가 많은 음식은 피하는 것이 좋습니다.\n\n비만한 사람은 통풍 발생 위험이 높으므로 체중 조절을 합니다.\n 도움이 되셨나요? 감사합니다.^^",2013.12.18.,안녕하세요. 통풍 증상에 알려드리겠습니다.\n\n통풍(痛風)은 한자 그대로 바람이 불어도 통증이 나타나는 질환입니다.\n\n영양가 있는 음식을 먹는 사람들에게 많이 나타났으며 서양에서 왕의 병이라고 불렀다고 합니다.\n\n요즘 상당한 부분이 서양화가 되면서 우리나라의 식생활이 바뀌고\n\n통풍질환으로 고생하는 사람들이 늘었습니다.\n\n흔한 증상 중에는 관절통이라 부르는데 통증이 시작되면 몹시 아프고 통증으로 관절이 붓고\n\n붉게 되거나 열감이 나타나 증상을 동반하게 됩니다.\n\n통풍의 증상으로는 엄지발가락이 붓고 통증이 시작됩니다.\n\n낮보다 대개 밤에 나타나며 뼈마디가 울퉁불퉁하고 붓게 됩니다.\n\n땀이 날때는 끈적끈적하며 속이 메스껍고 어지럽고 토할 것 같아집니다.\n\n증상 중에 해당되는 부분이 있다면 통풍 가능성이 높으며\n\n한방으로 접근이 가능하기때문에 그 해결법을 찾아보시는게 좋겠습니다.,2013.12.06.," _\n통풍은 1) 무증상 고요산혈증, 2) 급성 통풍성 관절염, 3) 간헐기 통풍, 4) 만성 결절성 통풍 등의 전형적인 4단계를 거친다.\n1) 무증상 고요산혈증\n혈청 요산의 농도는 증가되어 있지만 관절염 증상, 통풍 결절, 요산 콩팥돌증 등의 증상은 아직 나타나지 않는 상태이며, 고요산혈증이 있는 대부분의 사람들이 거의 평생 동안 증상이 없이 지내게 된다.\n\n2) 급성 통풍성 관절염\n대개 최소한 20년 동안 지속되는 고요산혈증이 지난 후 첫 번째 통풍발작이 나타나거나 콩팥돌증이 발생한다. 통풍의 가장 특징적인 증상은 매우 고통스러운 관절염의 급성 발작이다. 첫 번째 발작은 보통 하나의 관절을 침범하며 전신 증상은 없는 편이지만, 그 후에 발생하는 발작들은 여러 관절을 침범하고 열이 동반된다. 엄지발가락이 가장 흔하게 침범되는 관절이며, 그 외에도 사지관절 어디나 침범이 가능하다.\n대부분의 첫 번째 급성 통풍발작은 갑자기 발생하며, 보통 환자가 편안히 잠든 밤에 시작된다. 이후 일부 환자는 아침에 일어나 첫 걸음을 디딜 때 증상이 나타나고, 어떤 환자들은 통증 때문에 잠에서 깨어나기도 한다. 침범된 관절은 수시간 이내에 뜨거워지고, 붉게 변하며, 부어 오르고, 극심한 통증이 발생한다. 가벼운 발작은 몇 시간 이내에 사라지거나 하루 이틀 정도 지속되지만 심할 경우에는 몇 주간 지속될 수 있다.\n\n3) 간헐기 통풍\n간헐기 통풍은 통풍발작 사이의 증상이 없는 기간을 말한다. 일부 환자들에서는 발작이 다시 나타나지 않지만, 대부분의 환자들은 6개월에서 2년 사이에 두 번째 발작을 경험하게 된다. 통풍발작의 빈도는 치료를 받지 않는 환자의 경우 시간이 갈수록 증가한다. 나중에는 발작이 급성으로 나타나기보다는 서서히 나타나게 되고, 여러 관절을 침범하며, 더 심하고 오래 지속되는 경향을 보이게 된다.\n\n4) 만성 결절성 통풍\n통증이 없는 간헐기를 지나 만성 결정성 통풍의 시기가 되면, 통풍은 다른 종류의 관절염과 유사하게 보인다. 통풍결절 형성과 통풍발작은 고요산혈증의 정도와 기간에 비례하여 증가한다. 첫 발작 후 통풍결절이 관찰되기 시작할 때까지는 평균 10년 정도 걸리고, 20년 후에는 1/4의 환자에게서 결절이 나타난다. 통풍결절은 귓바퀴에서 가장 흔하게 발견되며 손가락, 손, 발가락, 발목, 무릎 등에 비대칭적이고 울퉁불퉁한 덩어리를 형성하므로 더 큰 장갑이나 구두가 필요하게 된다. 결절의 형성은 서서히 일어나며, 비록 결절 자체의 통증은 약하더라도 침범 부위의 관절에 점진적인 뻣뻣함과 지속적인 통증이 종종 발생한다. 결국 관절의 광범위한 손상과 함께 피부 밑에 큰 결절이 생성되어 손과 발이 괴상한 형태로 변해간다.\n[네이버 지식백과] 통풍 [gout] (서울대학교병원)",2013.12.11.
65dd8fea5bf02f695c36f395,HIV 초기증상,의심관계 3주후부터 구토증상이 조금 있습니다 아직4주가 되지않아 검사는 받지 않은 상태입니다\n고열이나 오한 등의 증상이 없고 구토증상만 있는것도 의심증후인가요?? ,작성일\n2023.04.06,"안녕하세요.\n  에이즈는 보통 성관계 이후 3~6주 기간에 무증상 잠복기를 거치게 됩니다.\n  이 기간 중 발열, 기침, 통증 등 감기와 유사한 증상이 나타나기도 하기 때문에 그냥 감기인가보다 하고 지나치는 경우가 많습니다.\n  3~6주에서 감기와 비슷한 증상이 지나간 후, 보통 무증상기가 10년 정도 이어집니다.\n  다만 사람간의 면역력이 다 다르므로 정확한 것은 검사를 통해 확인해보실 것을 권유합니다.\n에이즈는 감염인의 혈액, 정액, 질 분비물이 비감염인의 귀두, 항문 안, 입안 등을 통해 전파가 되면서 감염이 될 수 있습니다. 비감염인이 감염인과 콘돔 없이 성관계 시 감염 확률은 약 0.5~1% 정도인데요, 인유두종바이러스(HPV)와 같은 성병은 감염 확률이 50% 이상이기에 에이즈는 상대적으로 감염 확률아 낮다고 볼 수 있습니다.\n  또한 에이즈는 정액, 질 분비물 등에 의한 감염보다는 혈액 감염 위험이 더 높습니다. 그래서 항문 성교 등으로 상처가 나거나 또는 구강 내 상처 등이 있을 경우 감염 확률은 더 높기에 이러한 문제가 발생하지 않는다면 더욱 감염 가능성은 낮은 편입니다.\n  하지만 확률이 낮은 것이지 감염이 안 되는 것은 아니기에 신뢰할 수 없는 파트너와 관계를 가진 경험이 있다면 특별한 증상이 없으셔도 무증상 감염을 생각해서 성병 검사를 받으시는 것이 좋습니다. 에이즈가 의심된다고 해서 에이즈만 검사하는 것이 아닌 전반적인 성병 감염 여부를 확인하셔서 혹시 모를 감염이 있다고 해도 초기에 발견을 하여 어렵지 않게 치료하실 수 있기를 바랍니다.",2023.04.06.,,,,
65dd8feb5bf02f695c36f397,지루성피부염증상 알려주세요,지루성피부염증상 뭔지 알려주세요~ 피부에 나타난게 지루성피부염 같기도 하고 여드름같기도 하네요.. 지루성피부염증상 뭔가요?,작성일\n2023.01.17,"안녕하세요. 닥톡-네이버 지식iN 상담한의사 한의학박사 고진식 원장입니다.\n지루성피부염은 만성 염증성 피부질환으로 피지선이 몰려있는 부위에 발생하는 특징을 가지고 있습니다.\n지루성피부염증상으로는 벌레가 기어 다니는 듯한 가려움, 따가움, 기름지고 누런 각질, 농포성 구진 등이 있습니다.\n간혹 여드름처럼 농포성 구진이 발생한다는 점에서 여드름이나 모낭염으로 착각하는 경우도 많습니다.\n실제로 여드름과 지루성피부염은 둘 다 피지 분비가 많은 피부에 발생하는 특징을 가지고 있기 때문에 일반인이 봤을 때는 구별이 어려울 수 있습니다.\n그러나 보편적으로 여드름은 화농성 발진이 주된 증상으로 구진이 발생하고, 가려움증 딱히 발생하지 않습니다.\n반면에 지루성피부염은 피부 전체가 붉어지는 홍반과 소양감, 기름진 누런 각질이 주요 증상이며, 박테리아에 감염되면서 악취가 발생하기도 합니다.\n그런데 이와 같은 증상을 보인다고 해서 단정 지을 수는 없는 것이 두 가지가 동시에 발생하기도 하고, 사람마다 발생하는 증상은 약간씩 상이합니다.\n무엇보다 정확한 진단을 받아보시는 것이 바람직하며, 두 질환 모두 피지 분비에 의한 영향을 받기 때문에 피지 분비를 활발히 만드는 인스턴트나 기름지고 자극적인 음식은 삼가고 자연식 위주로 섭취하는 것이 좋습니다.\n또한 충분한 수면을 취하는 것도 염증을 줄이는 데 도움을 줍니다.\n증상이 발생한지 얼마 되지 않은 시점이라면 적절한 관리만으로도 증상 호전이 가능할 수 있으니 정확한 진단 먼저 받아보시고 그에 관한 조언을 얻어보시길 바랍니다.\n빠른 쾌유를 기원합니다.",2023.01.17.,,,,
65dd8fec5bf02f695c36f399,어금니 떼운곳 시린증상,어금니를 작년 이맘때에 떼웠었는데 떼운 직후에도 약간의 시림증상이 있었는데 몇달지나고나니 시림증상이 심해져서 치과에 갔었거든요 거기서 시림증상이 더 심해지면 신경치료를 해야 할 수도 있다고 했는데 이게 시려지는 이유가 속에서 썩고있어서 더 심해지는 건가요? 시림증상이 심해지는 이유가 뭔가요? 그땐 신경치료 라는 말에 어벙벙 해서 물어보질 못했었어요..,작성일\n2023.03.02,"안녕하세요. 하이닥-네이버 지식iN 상담의 정용성입니다.\n치아 시림 증상에는 여러 원인이 있습니다.\n먼저 치 경부 때문에 그럴 수도 있는데요.\n치경부란 치아의 목 부분을 가리키며 잇몸 위에 드러난\n치아머리와 잇몸 아래 숨겨진 뿌리 부분을 연결하고 잇몸과 닿는 부분을 말합니다.\n특히 시린 이 증상을 호소하는 가장 많은 원인은 치경부 부위가 마모되어\n상아질이 노출된 치경부마모증 때문입니다.\n치아와 잇몸의 경계의 법랑질은 매우 얇은데 이 부위에 마모가 일어나거나\n충격을 받아 법랑질이 떨어져 나가면 상아질이 노출되어 시린 증상을 느끼게 됩니다.\n치경부마모증의 원인은 좌우로 양치하는 습관, 단단하고 질긴 음식을\n즐겨먹는 습관, 잘 때 이갈이를 하는 습관 등에 의해 발생합니다.\n상아질이 노출된 상태에서 뜨겁거나 차가운 자극이 가해지면 시린 증상이 나타나게 됩니다.\n치경부마모증을 방치할 경우 파인 부분에 음식물, 치태, 치석이 끼여\n잇몸질환을 유발하며 충격을 받으면 치아가 부러질 가능성이 있습니다.\n치경부마모증에 의해 치아 시림 증상이 발생한 경우\n시린니 전용 치약 사용, 올바른 칫솔질 교육을 하지만\n증상이 완화되기까지 꽤 오랜 시간이 걸립니다.\n가장 확실한 방법은 치아가 파인 부위를 치아색과 비슷한\n레진이라는 치과재료로 메꿔주는 것이 좋습니다.\n그 외 금니, 아말감 등 충치치료 후 붙여놓은 보철물 들이\n시간이 지나면서 닳거나 접착액이 녹아 치아와 보철물이\n들뜨는 현상이 생기면서 치아가 시린 증상이 나타나는 경우도 있습니다.\n그 사이로 음식물이나 세균이 들어가 충치나 잇몸병을 유발하며\n시린 증상도 나타나게 됩니다.\n보철물의 수명은 보통 7~10년입니다.\n보철물을 씌운 지 5년이 넘었다면 검진을 받아 보시는 것이 좋습니다.\n마지막으로는 단단한 것을 씹은 후 치아 시림 증상이 나타났다면\n치아가 파절되었을 가능성이 큽니다.\n이 경우 치아 파절이 더 진행되기 전에 치과에 내원하여\n정확한 원인과 치료를 받아야 합니다.\n질문자님의 경우엔 작년 이맘때쯤 어금니를 때우셨고 이후에도 시린 증상이\n있으셨고 오랫동안 치아가 시린 증상을 가지고 계셨는데요.\n치과 측에서는 신경치료를 고려해 봐야 한다고 의견을 드렸습니다.\n치과 측 의견대로 보통의 경우 신경치료를 고려하여 결국 신경치료까지\n받는 경우가 많습니다.\n이 경우는 치아에는 특별히 이상은 없지만 신경부에 자극이 가면서\n시림 증상이 나타나는 경우다 보니 아예 신경치료를 하여\n시린 증상을 개선해 보는 방향으로 고려해 보는 경우로 보입니다.\n자세한 사항은 해당 치과 측에 한번 문의하여\n자세한 의견을 들어보시길 바라겠습니다.\n감사합니다.",2023.03.02.,,,,
65dd8fed5bf02f695c36f39b,할머니 손저림증상,노인 손저림증상 (55년생 이십니다)\n\n늘 관절염이랑(허리 다리통증때문)은 고생중이신데 (약도 복용중)\n\n요즘 부쩍 손이 막 저려서 막 불편해 하시더라구요\n\n이증상 혹시 심각한 큰 병의 전조증상인가요??\n\n너무 걱정입니다\n\n혹시 이런 증상에는 어떤 영양제 드시면 좋을지 추천도 해주세요 ㅠㅠ\n\n그리고\n\n병원을 모시고 가야한다면 한의원을 모시고가야하나요?\n\n아님 큰병원 어느 과를 모시고 가야하나요??\n\n꼭 자세한 답변 부탁드립니다,작성일\n2023.03.22,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 고재기 입니다.\n할머니 손저림증상\n손저림 증상은 신경통 증상입니다 .\n손목터널증후군이나 기타 손으로가는 신경이 눌려서 생긴것 같습니다 .\n정형외과나 신경과 진료 보시는게 좋겠습니다 .\n영양제는 효과 없습니다\nhttps://www.youtube.com/@Joint_King\n관절왕 고선생\n365 류마고내과의원 고재기 원장이 운영하는 유튜브 채널입니다. 류마티스부터 여러분이 궁금하신 여러가지 의학적 궁금함을 풀어드리도록 노력하겠습니다. 365 류마고내과의원은 여러분의 행복과 건강한 생활을 위해 최선을 다하겠습니다. http://www.best365medi.com/\nwww.youtube.com,2023.03.22.,,,,
65dd8fee5bf02f695c36f39d,화병증상인가요?,제가 사소한 일에도 화가 나면 심장이 빨리 뛰고 숨쉬는게 불편하고 답답한데요.. 증상은 어렸을 때부터 조금있다가 괜찮아지는 것같았는데 친구관계에서도 집안에서 가족들과의 관계에서도 7년 전부터 다시 심해지는 것같았어요 재작년은 우울증상이 좀 심했다가 친구들을 자주 만나면서 나아진 것같았고 그냥 아무렇지 않게 괜찮아지겠지 하고 넘겼어요 그런데 이제는 사소한 일에도 화가나면 우울하고 분노가 치밀어오른다는 느낌이 들고 억울하고 아무말을 못하는 제 자신이 불쌍하게 느껴지네요 화병증상이 맞는 것같아서 그러는데 한의원에서 검사 받으면 되는걸까요? 검사비용은 어느정도 들까요??,작성일\n2023.06.12,"안녕하세요. 대한한의사협회-네이버 지식iN 상담한의사 김지형 입니다.\n본인의 증상이 화병 증상이 아닌지에 대해서 문의를 주셨네요.\n가족들, 그리고 친구들과의 대인관계에서 어려움을 겪는 점이 있으신 것 같습니다.\n""화가 나면 심장이 빨리 뛰고 숨쉬는 게 불편하고 답답해요""\n""분노가 치밀어오르고 억울한데 아무 말을 못하는 제 자신이 불쌍해요""\n이렇게 적어주셨네요. 화병이 우울증 혹은 공황장애 등의 증상들과 구분되는 점이 주로 ""분노"" ""짜증"" 이런 감정들과 연계가 된다는 점, 그리고 열(熱), 화(火)의 이미지를 가진 신체적 증상을 동반한다는 점입니다. 심장이 빨리 뛰거나, 얼굴이 빨개지거나, 두통이 심하거나, 호흡이 불편해지는 등의 증상들을 동반한다면 화병의 가능성이 높다고 생각됩니다.\n화병은 한의원에서 가장 많이 보는 질환 중 하나이고, 치료도 꽤나 잘 되는 질환입니다.\n화병의 진단은 한의사와의 상담 및 설문지 작성, 맥진 복진 등의 신체관찰, 특정한 검진기기를 사용하는 경우도 있을 수 있습니다. 검사비용은 별도로 청구되지 않는 곳도 있을 수 있으며 의료보험이 적용되는 항목도 있기에 크게 부담 가지실 필요는 없습니다. \n그동안 혼자서 고민하고 앓느라 고생하셨습니다. 이제 더이상 병을 혼자만 간직하지 마세요.\n한의원에 방문하셔서 적극적으로 치료를 진행하시면 좋은 결과가 있으실 것입니다.\n빠른 쾌유를 빌며 이만 답변을 줄이겠습니다.",2023.06.13.,,,,
65dd8fef5bf02f695c36f39f,녹내장 증상 질문입니다,스마트폰 30-40분하면\n눈 주변이 얼얼해지면서 안구통증 더심해지면 편두통\n이 심해집니다. 먹은걸 다 토하고 구역질을 계속해야\n증상들이 감소하기시작합니다\n\n증상이 심할때 역세권에있는 안과에서 검사했는데\n이상없었습니다 (안압도 정상)\n\n이 증상들이 몇년째 3-4개월 주기적으로 나타납니다\n\n녹내장이 아니리면\n큰병원에서 무슨검사를 받아야하는지 궁금합니다\n그냥 증상말하고 정밀검사 받아보겠다고 해야하나요?,작성일\n2023.06.13,안녕하세요. \n눈주위 통증과 두통이 동반되는 증상에 대하여 질문해주셨습니다.\n눈의 이상으로 눈주변 통증과 두통이 생기는 경우는 눈의 염증 또는 안압 상승 등의 이유로 발생할 수 있습니다. \n이러한 경우 증상이 있을때 안과에 방문하여 확인을 하면 정확한 원인을 찾을 수 있으며 질문자 님의 경우 안과에 방문하여 검진 받으셨으나 눈에는 특별한 이상 소견을 발견하지 못했다고 하면 눈의 원인이 아니라 다른 원인에 대해서도 생각을 해봐야 할 것 같습니다.\n일반적으로 편두통의 경우 눈의 통증 (연관통)을 동반할 수 있으며 주기적으로 발생하는 것이 특징 입니다.\n따라서 편두통에 대한 검진이 가능한 신경과 진료를 받아 보시기를 권유 드립니다.\n답변이 도움이 되셨기를 바랍니다.\n감사합니다.,2023.06.13.,,,,
65dd8ff05bf02f695c36f3a1,무슨 증상인지 알 수 있나요?,저희 어머니께서 다리가 아프다고 하셔서 보니까 종아리에 이렇게 실핏줄이 터져 있어서 어머니께서 심하면 수술해야 한다고 하시던데 어떻게 해서 생긴 증상인지 무슨 증상인지 알 수 있을까요??,작성일\n2023.06.07,"안녕하세요 상담의사 이한별입니다.\n정확한 평가에 어려움이 있지만, 하지정맥류의 가능성을 배제할 수 없겠습니다.\n하지정맥류는 하지 정맥의 비정상적인 팽창이나 확장을 의미합니다. 이 상태는 주로 하지의 정맥에서 발생하지만, 다른 부위에서도 발생할 수 있습니다. 하지정맥류는 다양한 증상을 유발할 수 있으며, 증상은 정맥류의 위치와 심각성에 따라 다를 수 있습니다. 일반적인 하지정맥류의 증상은 다음과 같습니다:\n팽창된 혈관: 하지정맥류는 주로 팽창된 혈관으로 특징 지어집니다. 정맥이 비정상적으로 확장되어 보이며, 종종 구불구불하게 나타날 수 있습니다.\n통증 또는 불편감: 하지정맥류가 있는 부위에서 통증이나 불편감을 경험할 수 있습니다. 이 통증은 종종 신체활동이나 긴 시간 동안 서 있는 상태 후에 더욱 악화될 수 있습니다.\n부종: 하지정맥류가 혈액순환에 영향을 미치면서 부종이 발생할 수 있습니다. 부종은 보통 정맥류가 있는 부위에서 발생하며, 종종 종창된 혈관과 함께 관찰됩니다.\n피부 변화: 하지정맥류가 있는 부위의 피부에는 변화가 나타날 수 있습니다. 피부 색깔의 변화, 표면의 변비, 창백 또는 홍조, 피부궤양 등이 나타날 수 있습니다.\n경련: 일부 하지정맥류에서는 경련이 발생할 수 있습니다. 이는 정맥류가 신경에 압력을 가해 발생할 수 있는 증상입니다.\n하지정맥류의 증상은 정맥류의 위치, 크기 및 심각성에 따라 달라질 수 있습니다. 만약 하지정맥류가 의심된다면, 증상을 경감시키고 합병증을 예방하기 위해 의사와 상담하는 것이 중요합니다. \n진료 후 적절한 치료 받으시길 바라며, 쾌차하시길 바라겠습니다. 늘 건강하세요.",2023.06.07.,,,,
65dd8ff15bf02f695c36f3a3,췌장암 증상 문의 드립니다.,"50세 남성 입니다.\n3개월전부터 연한크림색의 막같은게 떠있는 지방변을 보고 있습니다.\n1달전 부천ㅅㅁ병원에서 피검사 대장내시경 검사를 하였고 검사결과 진료시 결과상 이상이 없데 아직도 지방변을 본다고하니 이상하다고 담당교수님이 말씀하시고 약을 2주복용 후 그래도 지방변이 나오면 복부CT찍자고 해서 예약 해둔 상황입니다.\n현재 증상으로는 지방변외에 다른(황달, 체중감소, 복통,회색변, 흰색변) 증상은 없습니다.(먹는것도 잘 먹습니다.)\n가끔 등이 조금 결릴때가 있고, 골반쪽 허리가 아플때가 있습니다.\n이런경우 췌장암 증상일까요~~?",작성일\n2023.04.29,"안녕하세요. 하이닥-네이버 지식iN 상담의 이이호 입니다.\n췌장암의 초기 증상은 대개 발견이 어렵습니다. 그러나 췌장암이 진행되면 복통, 체중감소, 소화불량, 복부 부기, 구토 등의 증상이 나타날 수 있습니다. 황달은 췌장암이 발생한 경우에 증상 중 하나일 수 있지만, 다른 질환에 의해서도 발생할 수 있습니다.\n그러나 췌장암의 초기 증상 중 하나인 ""지방변""이라고 하셨으므로, 췌장의 기능 저하를 나타내는 것일 수 있습니다. 췌장은 소화기관에서 소화효소를 분비하고, 인슐린과 같은 호르몬을 분비하여 혈당 조절을 도와주는 중요한 역할을 합니다. 췌장암이 췌장의 기능을 저하시킬 경우, 지방변이 발생할 수 있습니다.\n따라서, 담당교수님께서 복부CT 검사를 권장하신 것은 옳은 판단입니다. CT 검사를 통해 췌장의 상태와 종양의 유무를 파악할 수 있습니다. 또한, 등과 골반쪽 허리가 아플 때는 췌장암과 직접적인 연관성이 없을 수도 있습니다. 그러나 검사 결과에 대한 의견을 듣고, 병원에서 권장하는 검사를 받는 것이 가장 안전한 방법입니다.",2023.05.02.,,,,
65dd8ff25bf02f695c36f3a5,임신초기증상..,제가 관계를 가진지 5일이 됐는데 ...그 때 콘돔을 안 끼고 했거든요 안에다 싸진 않고 밖에다 쌋는데..이게 밤에 많이 먹은 탓인지 이틀간 배꼽 왼쪽도 아프고 오늘은 또 자궁이 아프네요... 냉도 좀 많이 나오고.. 이게 생리 전 증상인지 ㅜㅜ 아니면 임신초기 증상인지 모르겠네요...제발 알려주세요 ...,작성일\n2023.04.13,"안녕하세요. 하이닥-네이버 지식iN 상담의 이형근 입니다.\n생리전 증후군과 임신 초기 증상은 비슷할 수 있기 때문에 신체 상태변화만으로 임신 여부 확인은 어렵습니다.\n일반적으로 관계를 하게 된 지 2, 3일 후에 수정이 되며, 그로부터 5일에서~ 10일 내외로 착상이 되게 됩니다.\n따라서 초기 임신 증상이 일주일 안에 나타나는 경우는 거의 없습니다.\n질문자님의 경우 관계 후 5일이 경과했다면 임신 초기 증상이 나타날 시기가 아닙니다.\n임신 초기 증상은 개인차가 있으나 임신주수가 한 달 즈음(4~6주)이 되었을 때 나타나는 현상입니다.",2023.04.14.,,,,
65dd8ff35bf02f695c36f3a7,임신극초기증상,관계를 가진지 1주 좀 넘었는데 제가 원래 생리하기 일 주 전부터 배가 아프거든요. 지금 생리통이 오는 것 같은데 임신극초기증상이 생리 전이랑 비슷하다고 해서요.. 원래 이 시기에도 임신증상이 보이나요,작성일\n2023.02.09,"안녕하세요. 하이닥-네이버 지식iN 상담의 김재령 입니다.\n임신은 관계후 2~3일 내에 수정이 되고 착상까지 약 7~10일정도 소요 됩니다.\n아주 초기에는 자각 증상은 없는 경우가 많으며, 일반적으로 4~6주경 부터 입덧을 비롯하여\n피로감, 분비물증가, 출혈, 두통, 어지러움, 소화불량, 가슴,허리통증 등 다양한 증상이 나타 납니다.\n증상이 없는 경우도 흔하기 때문에 임신은 증상 및 신체변화만으로는 진단하기 어렵습니다. \n정확한 진단은 의학적검사로 확인 해야 하오니\n관계일로 부터 2주후에 소변으로 임신테스트기 학인 하시거나 관계일로 부터 10일 후에\n혈액검사로 확인 가능합니다.\n정상임신 여부를 진단하기 위해서는 초음파 검사는 필수 이오니 산부인과 내원하여\n전문의 상담후 정밀 검진 받으시기 바랍니다. \n답변이 도움 되셨기를 바랍니다.\n감사합니다.",2023.02.09.,,,,
65dd8ff45bf02f695c36f3a9,갑작스러운 온몸 가려움 증상,"주말에 캠핑다녀온 이후 전신에 가려움이 계속됩니다\n\n캠핑때 먹었던 음식들은 모두 이전에 먹어본 적 있으며 알러지 반응이 있었던 것들은 아닙니다.\n\n캠핑 후 역류성 식도염이 발생하여 약은 처방 받았으나 식도염 증상과 함께 발생한 증상이며 약을 먹고부터 생긴 가려움은 아닙니다.\n\n캠핑할 당시 모기가 보이길래 모이게 물렸으려니 했으나 며칠 지난 지금도 새롭게 가려운 곳이 밤낮 안가리고 생깁니다..\n\n특정 부위가 아닌 머리부터 발까지 전신에 가려움이 있고 모기에 물린것 같은 증상이나 두드러기 같은 증상을 동반하기도 하며 아니기도 합니다..\n\n손발은 가끔 저린듯 따끔따끔한 느낌이 있습니다\n\n원인이 뭔지, 진료를 받아야 한다면 피부과로 가야 하는 것인지 답변 부탁드립니다.",작성일\n2023.05.03,"안녕하세요. 하이닥-네이버 지식iN 상담의 이이호 입니다.\n갑작스러운 온몸 가려움 증상은 다양한 원인으로 인해 발생할 수 있습니다. 이러한 증상이 지속된다면, 진료를 받아야 합니다.\n가려움의 원인은 모기 물림, 알러지, 스트레스, 피부병 등 다양한 것들이 있을 수 있습니다. 캠핑할 때 모기에 물리거나, 다른 벌레에 물렸을 수도 있습니다. 또한, 옷을 많이 입지 않고 땀이 많이 나는 환경에서 피부에 자극을 주었을 수도 있습니다.\n두드러기와 함께 발생한다면, 알러지 반응일 가능성이 있으며, 이러한 경우에는 알러지 검사를 받아야 합니다.\n손발이 저리는 것은 굳바른 자세를 오래 유지하거나 혈액순환이 원활하지 않은 경우에도 발생할 수 있습니다.\n이러한 증상이 계속된다면, 피부과를 찾아 진료를 받는 것이 좋습니다. 의사는 증상을 평가하고 필요한 검사를 실시하여 원인을 파악하고, 적절한 치료를 제공할 수 있습니다.",2023.05.04.,,,,
